,year,month,date_of_month,day_of_week,births
3793,2010,5,21,5,12302
3794,2010,5,22,6,8093
3795,2010,5,23,7,7094
3796,2010,5,24,1,11893
3797,2010,5,25,2,13421
3798,2010,5,26,3,12972
3799,2010,5,27,4,13115
3800,2010,5,28,5,12519
3801,2010,5,29,6,8159
3802,2010,5,30,7,7111
3803,2010,5,31,1,7436
3804,2010,6,1,2,12591
3805,2010,6,2,3,13812
3806,2010,6,3,4,13150
3807,2010,6,4,5,12640
3808,2010,6,5,6,8260
3809,2010,6,6,7,7374
3810,2010,6,7,1,11924
3811,2010,6,8,2,12874
3812,2010,6,9,3,12419
3813,2010,6,10,4,12824
3814,2010,6,11,5,11965
3815,2010,6,12,6,8011
3816,2010,6,13,7,6963
3817,2010,6,14,1,11929
3818,2010,6,15,2,12805
3819,2010,6,16,3,12654
3820,2010,6,17,4,12836
3821,2010,6,18,5,12331
3822,2010,6,19,6,8085
3823,2010,6,20,7,7164
3824,2010,6,21,1,11922
3825,2010,6,22,2,12838
3826,2010,6,23,3,12878
3827,2010,6,24,4,12671
3828,2010,6,25,5,12552
3829,2010,6,26,6,8294
3830,2010,6,27,7,7234
3831,2010,6,28,1,12157
3832,2010,6,29,2,13042
3833,2010,6,30,3,12767
3834,2010,7,1,4,13181
3835,2010,7,2,5,12486
3836,2010,7,3,6,7932
3837,2010,7,4,7,7279
3838,2010,7,5,1,8444
3839,2010,7,6,2,12772
3840,2010,7,7,3,13940
3841,2010,7,8,4,13421
3842,2010,7,9,5,12843
3843,2010,7,10,6,8485
3844,2010,7,11,7,7382
3845,2010,7,12,1,12408
3846,2010,7,13,2,12697
3847,2010,7,14,3,13031
3848,2010,7,15,4,13118
3849,2010,7,16,5,12888
3850,2010,7,17,6,8370
3851,2010,7,18,7,7352
3852,2010,7,19,1,11865
3853,2010,7,20,2,13291
3854,2010,7,21,3,13158
3855,2010,7,22,4,12939
3856,2010,7,23,5,12542
3857,2010,7,24,6,8396
3858,2010,7,25,7,7392
3859,2010,7,26,1,12262
3860,2010,7,27,2,13264
3861,2010,7,28,3,12877
3862,2010,7,29,4,12952
3863,2010,7,30,5,12320
3864,2010,7,31,6,8361
3865,2010,8,1,7,7370
3866,2010,8,2,1,12092
3867,2010,8,3,2,13136
3868,2010,8,4,3,12911
3869,2010,8,5,4,12929
3870,2010,8,6,5,12556
3871,2010,8,7,6,8516
3872,2010,8,8,7,7361
3873,2010,8,9,1,12923
3874,2010,8,10,2,13514
3875,2010,8,11,3,13084
3876,2010,8,12,4,13365
3877,2010,8,13,5,12092
3878,2010,8,14,6,8445
3879,2010,8,15,7,7352
3880,2010,8,16,1,12409
3881,2010,8,17,2,13286
3882,2010,8,18,3,13102
3883,2010,8,19,4,12964
3884,2010,8,20,5,12910
3885,2010,8,21,6,8404
3886,2010,8,22,7,7461
3887,2010,8,23,1,12195
3888,2010,8,24,2,13226
3889,2010,8,25,3,13328
3890,2010,8,26,4,13008
3891,2010,8,27,5,12966
3892,2010,8,28,6,8553
3893,2010,8,29,7,7496
3894,2010,8,30,1,12246
3895,2010,8,31,2,13527
3896,2010,9,1,3,13409
3897,2010,9,2,4,13420
3898,2010,9,3,5,13047
3899,2010,9,4,6,8414
3900,2010,9,5,7,7586
3901,2010,9,6,1,7815
3902,2010,9,7,2,13033
3903,2010,9,8,3,14239
3904,2010,9,9,4,14135
3905,2010,9,10,5,13641
3906,2010,9,11,6,8775
3907,2010,9,12,7,7749
3908,2010,9,13,1,12559
3909,2010,9,14,2,13949
3910,2010,9,15,3,13893
3911,2010,9,16,4,13964
3912,2010,9,17,5,13605
3913,2010,9,18,6,8979
3914,2010,9,19,7,7899
3915,2010,9,20,1,12992
3916,2010,9,21,2,13919
3917,2010,9,22,3,13640
3918,2010,9,23,4,13717
3919,2010,9,24,5,13280
3920,2010,9,25,6,8780
3921,2010,9,26,7,7543
3922,2010,9,27,1,12652
3923,2010,9,28,2,13208
3924,2010,9,29,3,13080
3925,2010,9,30,4,12965
3926,2010,10,1,5,13141
3927,2010,10,2,6,8412
3928,2010,10,3,7,7380
3929,2010,10,4,1,12326
3930,2010,10,5,2,13146
3931,2010,10,6,3,12691
3932,2010,10,7,4,12889
3933,2010,10,8,5,12536
3934,2010,10,9,6,8194
3935,2010,10,10,7,8490
3936,2010,10,11,1,12134
3937,2010,10,12,2,12913
3938,2010,10,13,3,12358
3939,2010,10,14,4,12668
3940,2010,10,15,5,12507
3941,2010,10,16,6,8081
3942,2010,10,17,7,7181
3943,2010,10,18,1,11888
3944,2010,10,19,2,12693
3945,2010,10,20,3,12838
3946,2010,10,21,4,12747
3947,2010,10,22,5,12235
3948,2010,10,23,6,8033
3949,2010,10,24,7,7242
3950,2010,10,25,1,12190
3951,2010,10,26,2,13176
3952,2010,10,27,3,12700
3953,2010,10,28,4,12408
3954,2010,10,29,5,11679
3955,2010,10,30,6,7996
3956,2010,10,31,7,6895
3957,2010,11,1,1,12044
3958,2010,11,2,2,13035
3959,2010,11,3,3,12608
3960,2010,11,4,4,12821
3961,2010,11,5,5,12495
3962,2010,11,6,6,8126
3963,2010,11,7,7,7251
3964,2010,11,8,1,12023
3965,2010,11,9,2,12889
3966,2010,11,10,3,12671
3967,2010,11,11,4,12773
3968,2010,11,12,5,12090
3969,2010,11,13,6,8115
3970,2010,11,14,7,7120
3971,2010,11,15,1,12163
3972,2010,11,16,2,13205
3973,2010,11,17,3,12710
3974,2010,11,18,4,13025
3975,2010,11,19,5,12634
3976,2010,11,20,6,8511
3977,2010,11,21,7,7285
3978,2010,11,22,1,13195
3979,2010,11,23,2,13762
3980,2010,11,24,3,11964
3981,2010,11,25,4,7162
3982,2010,11,26,5,8689
3983,2010,11,27,6,7526
3984,2010,11,28,7,7217
3985,2010,11,29,1,12430
3986,2010,11,30,2,13445
3987,2010,12,1,3,13107
3988,2010,12,2,4,12982
3989,2010,12,3,5,12288
3990,2010,12,4,6,7881
3991,2010,12,5,7,7122
3992,2010,12,6,1,11749
3993,2010,12,7,2,12833
3994,2010,12,8,3,12462
3995,2010,12,9,4,12364
3996,2010,12,10,5,12351
3997,2010,12,11,6,8142
3998,2010,12,12,7,7134
3999,2010,12,13,1,11721
4000,2010,12,14,2,12981
4001,2010,12,15,3,12962
4002,2010,12,16,4,12975
4003,2010,12,17,5,12829
4004,2010,12,18,6,8470
4005,2010,12,19,7,7257
4006,2010,12,20,1,13280
4007,2010,12,21,2,14255
4008,2010,12,22,3,13029
4009,2010,12,23,4,11237
4010,2010,12,24,5,7532
4011,2010,12,25,6,6159
4012,2010,12,26,7,6796
4013,2010,12,27,1,12231
4014,2010,12,28,2,13654
4015,2010,12,29,3,13441
4016,2010,12,30,4,13272
4017,2010,12,31,5,9751
4018,2011,1,1,6,7254
4019,2011,1,2,7,6540
4020,2011,1,3,1,11143
4021,2011,1,4,2,12599
4022,2011,1,5,3,11933
4023,2011,1,6,4,12143
4024,2011,1,7,5,12044
4025,2011,1,8,6,7840
4026,2011,1,9,7,6933
4027,2011,1,10,1,11093
4028,2011,1,11,2,13222
4029,2011,1,12,3,11950
4030,2011,1,13,4,11813
4031,2011,1,14,5,12114
4032,2011,1,15,6,7810
4033,2011,1,16,7,7046
4034,2011,1,17,1,10969
4035,2011,1,18,2,12298
4036,2011,1,19,3,12271
4037,2011,1,20,4,12382
4038,2011,1,21,5,12035
4039,2011,1,22,6,7895
4040,2011,1,23,7,7005
4041,2011,1,24,1,11616
4042,2011,1,25,2,12692
4043,2011,1,26,3,12174
4044,2011,1,27,4,12026
4045,2011,1,28,5,11814
4046,2011,1,29,6,7808
4047,2011,1,30,7,6888
4048,2011,1,31,1,11495
4049,2011,2,1,2,12498
4050,2011,2,2,3,11954
4051,2011,2,3,4,11917
4052,2011,2,4,5,11962
4053,2011,2,5,6,8070
4054,2011,2,6,7,7109
4055,2011,2,7,1,11873
4056,2011,2,8,2,12764
4057,2011,2,9,3,11880
4058,2011,2,10,4,12078
4059,2011,2,11,5,12029
4060,2011,2,12,6,8086
4061,2011,2,13,7,6853
4062,2011,2,14,1,12111
4063,2011,2,15,2,12863
4064,2011,2,16,3,12396
4065,2011,2,17,4,12399
4066,2011,2,18,5,12328
4067,2011,2,19,6,7969
4068,2011,2,20,7,7056
4069,2011,2,21,1,10757
4070,2011,2,22,2,12601
4071,2011,2,23,3,12232
4072,2011,2,24,4,12129
4073,2011,2,25,5,11945
4074,2011,2,26,6,7919
4075,2011,2,27,7,6989
4076,2011,2,28,1,11160
4077,2011,3,1,2,12530
4078,2011,3,2,3,12149
4079,2011,3,3,4,12172
4080,2011,3,4,5,11842
4081,2011,3,5,6,7825
4082,2011,3,6,7,6950
4083,2011,3,7,1,11490
4084,2011,3,8,2,12254
4085,2011,3,9,3,12119
4086,2011,3,10,4,11921
4087,2011,3,11,5,11989
4088,2011,3,12,6,7897
4089,2011,3,13,7,6557
4090,2011,3,14,1,11275
4091,2011,3,15,2,12191
4092,2011,3,16,3,11880
4093,2011,3,17,4,12192
4094,2011,3,18,5,11682
4095,2011,3,19,6,7786
4096,2011,3,20,7,7024
4097,2011,3,21,1,11794
4098,2011,3,22,2,12462
4099,2011,3,23,3,12050
4100,2011,3,24,4,12062
4101,2011,3,25,5,11854
4102,2011,3,26,6,7658
4103,2011,3,27,7,6871
4104,2011,3,28,1,11489
4105,2011,3,29,2,12279
4106,2011,3,30,3,12022
4107,2011,3,31,4,12173
4108,2011,4,1,5,11264
4109,2011,4,2,6,8102
4110,2011,4,3,7,7028
4111,2011,4,4,1,11772
4112,2011,4,5,2,12387
4113,2011,4,6,3,11858
4114,2011,4,7,4,12330
4115,2011,4,8,5,11904
4116,2011,4,9,6,7840
4117,2011,4,10,7,6861
4118,2011,4,11,1,11711
4119,2011,4,12,2,12320
4120,2011,4,13,3,11671
4121,2011,4,14,4,12349
4122,2011,4,15,5,11964
4123,2011,4,16,6,7683
4124,2011,4,17,7,6939
4125,2011,4,18,1,11681
4126,2011,4,19,2,12564
4127,2011,4,20,3,12216
4128,2011,4,21,4,12276
4129,2011,4,22,5,11113
4130,2011,4,23,6,7524
4131,2011,4,24,7,6570
4132,2011,4,25,1,11427
4133,2011,4,26,2,12563
4134,2011,4,27,3,12007
4135,2011,4,28,4,12180
4136,2011,4,29,5,11456
4137,2011,4,30,6,7665
4138,2011,5,1,7,6926
4139,2011,5,2,1,11595
4140,2011,5,3,2,12299
4141,2011,5,4,3,11984
4142,2011,5,5,4,12055
4143,2011,5,6,5,11824
4144,2011,5,7,6,7919
4145,2011,5,8,7,6972
4146,2011,5,9,1,11511
4147,2011,5,10,2,12578
4148,2011,5,11,3,12464
4149,2011,5,12,4,12203
4150,2011,5,13,5,11125
4151,2011,5,14,6,7854
4152,2011,5,15,7,7061
4153,2011,5,16,1,11899
4154,2011,5,17,2,12819
4155,2011,5,18,3,12387
4156,2011,5,19,4,12222
4157,2011,5,20,5,12011
4158,2011,5,21,6,7934
4159,2011,5,22,7,7257
4160,2011,5,23,1,11896
4161,2011,5,24,2,12851
4162,2011,5,25,3,12715
4163,2011,5,26,4,12822
4164,2011,5,27,5,12379
4165,2011,5,28,6,8276
4166,2011,5,29,7,7145
4167,2011,5,30,1,7492
4168,2011,5,31,2,12192
4169,2011,6,1,3,13446
4170,2011,6,2,4,13258
4171,2011,6,3,5,12680
4172,2011,6,4,6,8398
4173,2011,6,5,7,7261
4174,2011,6,6,1,11934
4175,2011,6,7,2,12629
4176,2011,6,8,3,12660
4177,2011,6,9,4,12471
4178,2011,6,10,5,12279
4179,2011,6,11,6,8091
4180,2011,6,12,7,7314
4181,2011,6,13,1,11744
4182,2011,6,14,2,12841
4183,2011,6,15,3,12681
4184,2011,6,16,4,12990
4185,2011,6,17,5,12463
4186,2011,6,18,6,8498
4187,2011,6,19,7,7344
4188,2011,6,20,1,12045
4189,2011,6,21,2,13143
4190,2011,6,22,3,13017
4191,2011,6,23,4,12681
4192,2011,6,24,5,12504
4193,2011,6,25,6,8351
4194,2011,6,26,7,7140
4195,2011,6,27,1,12344
4196,2011,6,28,2,13234
4197,2011,6,29,3,13002
4198,2011,6,30,4,13194
4199,2011,7,1,5,13392
4200,2011,7,2,6,8510
4201,2011,7,3,7,7489
4202,2011,7,4,1,7541
4203,2011,7,5,2,12751
4204,2011,7,6,3,13950
4205,2011,7,7,4,14200
4206,2011,7,8,5,13363
4207,2011,7,9,6,8845
4208,2011,7,10,7,7635
4209,2011,7,11,1,12617
4210,2011,7,12,2,13392
4211,2011,7,13,3,12900
4212,2011,7,14,4,13278
4213,2011,7,15,5,13097
4214,2011,7,16,6,8534
4215,2011,7,17,7,7637
4216,2011,7,18,1,12414
4217,2011,7,19,2,13156
4218,2011,7,20,3,13219
4219,2011,7,21,4,13262
4220,2011,7,22,5,12777
4221,2011,7,23,6,8671
4222,2011,7,24,7,7351
4223,2011,7,25,1,12126
4224,2011,7,26,2,13270
4225,2011,7,27,3,13023
4226,2011,7,28,4,13152
4227,2011,7,29,5,12501
4228,2011,7,30,6,8338
4229,2011,7,31,7,7450
4230,2011,8,1,1,12546
4231,2011,8,2,2,13491
4232,2011,8,3,3,13164
4233,2011,8,4,4,13031
4234,2011,8,5,5,12848
4235,2011,8,6,6,8567
4236,2011,8,7,7,7605
4237,2011,8,8,1,12505
4238,2011,8,9,2,13360
4239,2011,8,10,3,13160
4240,2011,8,11,4,13092
4241,2011,8,12,5,12978
4242,2011,8,13,6,8448
4243,2011,8,14,7,7470
4244,2011,8,15,1,12756
4245,2011,8,16,2,13576
4246,2011,8,17,3,13267
4247,2011,8,18,4,13150
4248,2011,8,19,5,12900
4249,2011,8,20,6,8572
4250,2011,8,21,7,7493
4251,2011,8,22,1,12286
4252,2011,8,23,2,13422
4253,2011,8,24,3,12986
4254,2011,8,25,4,13046
4255,2011,8,26,5,12910
4256,2011,8,27,6,8700
4257,2011,8,28,7,7633
4258,2011,8,29,1,12281
4259,2011,8,30,2,13561
4260,2011,8,31,3,13390
4261,2011,9,1,4,13723
4262,2011,9,2,5,13224
4263,2011,9,3,6,8588
4264,2011,9,4,7,7399
4265,2011,9,5,1,7770
4266,2011,9,6,2,12892
4267,2011,9,7,3,14234
4268,2011,9,8,4,13544
4269,2011,9,9,5,13537
4270,2011,9,10,6,9115
4271,2011,9,11,7,7501
4272,2011,9,12,1,12770
4273,2011,9,13,2,13205
4274,2011,9,14,3,13590
4275,2011,9,15,4,13583
4276,2011,9,16,5,13322
4277,2011,9,17,6,8792
4278,2011,9,18,7,7724
4279,2011,9,19,1,12818
4280,2011,9,20,2,13648
4281,2011,9,21,3,13138
4282,2011,9,22,4,13157
4283,2011,9,23,5,13062
4284,2011,9,24,6,8496
4285,2011,9,25,7,7609
4286,2011,9,26,1,12719
4287,2011,9,27,2,13455
4288,2011,9,28,3,12815
4289,2011,9,29,4,12813
4290,2011,9,30,5,12419
4291,2011,10,1,6,8506
4292,2011,10,2,7,7419
4293,2011,10,3,1,12310
4294,2011,10,4,2,12924
4295,2011,10,5,3,12748
4296,2011,10,6,4,12744
4297,2011,10,7,5,12195
4298,2011,10,8,6,8206
4299,2011,10,9,7,7160
4300,2011,10,10,1,11839
4301,2011,10,11,2,12865
4302,2011,10,12,3,12581
4303,2011,10,13,4,12201
4304,2011,10,14,5,12065
4305,2011,10,15,6,8043
4306,2011,10,16,7,7145
4307,2011,10,17,1,11803
4308,2011,10,18,2,12819
4309,2011,10,19,3,12605
4310,2011,10,20,4,12536
4311,2011,10,21,5,11936
4312,2011,10,22,6,7899
4313,2011,10,23,7,7104
4314,2011,10,24,1,11773
4315,2011,10,25,2,12672
4316,2011,10,26,3,12085
4317,2011,10,27,4,12390
4318,2011,10,28,5,12049
4319,2011,10,29,6,7812
4320,2011,10,30,7,6870
4321,2011,10,31,1,9828
4322,2011,11,1,2,13632
4323,2011,11,2,3,12657
4324,2011,11,3,4,12310
4325,2011,11,4,5,11965
4326,2011,11,5,6,8045
4327,2011,11,6,7,7236
4328,2011,11,7,1,11574
4329,2011,11,8,2,12300
4330,2011,11,9,3,11990
4331,2011,11,10,4,11978
4332,2011,11,11,5,14392
4333,2011,11,12,6,8087
4334,2011,11,13,7,6877
4335,2011,11,14,1,11590
4336,2011,11,15,2,12676
4337,2011,11,16,3,12433
4338,2011,11,17,4,12461
4339,2011,11,18,5,12424
4340,2011,11,19,6,8042
4341,2011,11,20,7,7218
4342,2011,11,21,1,12929
4343,2011,11,22,2,13415
4344,2011,11,23,3,11775
4345,2011,11,24,4,6894
4346,2011,11,25,5,8618
4347,2011,11,26,6,7512
4348,2011,11,27,7,6879
4349,2011,11,28,1,12410
4350,2011,11,29,2,13204
4351,2011,11,30,3,12584
4352,2011,12,1,4,12716
4353,2011,12,2,5,11853
4354,2011,12,3,6,7895
4355,2011,12,4,7,6957
4356,2011,12,5,1,11622
4357,2011,12,6,2,12477
4358,2011,12,7,3,12119
4359,2011,12,8,4,12024
4360,2011,12,9,5,11565
4361,2011,12,10,6,7658
4362,2011,12,11,7,6832
4363,2011,12,12,1,12087
4364,2011,12,13,2,12592
4365,2011,12,14,3,12632
4366,2011,12,15,4,12506
4367,2011,12,16,5,12211
4368,2011,12,17,6,7941
4369,2011,12,18,7,6876
4370,2011,12,19,1,12708
4371,2011,12,20,2,13640
4372,2011,12,21,3,13227
4373,2011,12,22,4,12215
4374,2011,12,23,5,10017
4375,2011,12,24,6,6688
4376,2011,12,25,7,5728
4377,2011,12,26,1,8039
4378,2011,12,27,2,12475
4379,2011,12,28,3,13478
4380,2011,12,29,4,12985
4381,2011,12,30,5,12434
4382,2011,12,31,6,8035
4383,2012,1,1,7,6629
4384,2012,1,2,1,7821
4385,2012,1,3,2,11324
4386,2012,1,4,3,12075
4387,2012,1,5,4,12171
4388,2012,1,6,5,11920
4389,2012,1,7,6,7783
4390,2012,1,8,7,6887
4391,2012,1,9,1,11248
4392,2012,1,10,2,11939
4393,2012,1,11,3,11860
4394,2012,1,12,4,12391
4395,2012,1,13,5,11380
4396,2012,1,14,6,7901
4397,2012,1,15,7,6899
4398,2012,1,16,1,10707
4399,2012,1,17,2,12175
4400,2012,1,18,3,11981
4401,2012,1,19,4,11997
4402,2012,1,20,5,11914
4403,2012,1,21,6,7948
4404,2012,1,22,7,6816
4405,2012,1,23,1,11464
4406,2012,1,24,2,12356
4407,2012,1,25,3,11692
4408,2012,1,26,4,12003
4409,2012,1,27,5,11648
4410,2012,1,28,6,7827
4411,2012,1,29,7,6733
4412,2012,1,30,1,11253
4413,2012,1,31,2,11919
4414,2012,2,1,3,11916
4415,2012,2,2,4,12135
4416,2012,2,3,5,11826
4417,2012,2,4,6,7833
4418,2012,2,5,7,6733
4419,2012,2,6,1,11229
4420,2012,2,7,2,12310
4421,2012,2,8,3,11946
4422,2012,2,9,4,11862
4423,2012,2,10,5,11981
4424,2012,2,11,6,7895
4425,2012,2,12,7,7012
4426,2012,2,13,1,11023
4427,2012,2,14,2,12708
4428,2012,2,15,3,12250
4429,2012,2,16,4,12376
4430,2012,2,17,5,11985
4431,2012,2,18,6,7818
4432,2012,2,19,7,6905
4433,2012,2,20,1,10837
4434,2012,2,21,2,12125
4435,2012,2,22,3,12436
4436,2012,2,23,4,12045
4437,2012,2,24,5,11802
4438,2012,2,25,6,7842
4439,2012,2,26,7,6707
4440,2012,2,27,1,11475
4441,2012,2,28,2,12208
4442,2012,2,29,3,11042
4443,2012,3,1,4,12519
4444,2012,3,2,5,11789
4445,2012,3,3,6,8010
4446,2012,3,4,7,7021
4447,2012,3,5,1,11391
4448,2012,3,6,2,12076
4449,2012,3,7,3,11972
4450,2012,3,8,4,11985
4451,2012,3,9,5,11817
4452,2012,3,10,6,7691
4453,2012,3,11,7,6497
4454,2012,3,12,1,11571
4455,2012,3,13,2,11779
4456,2012,3,14,3,11797
4457,2012,3,15,4,11783
4458,2012,3,16,5,11608
4459,2012,3,17,6,8066
4460,2012,3,18,7,6918
4461,2012,3,19,1,11578
4462,2012,3,20,2,12338
4463,2012,3,21,3,12056
4464,2012,3,22,4,11925
4465,2012,3,23,5,11816
4466,2012,3,24,6,7893
4467,2012,3,25,7,6915
4468,2012,3,26,1,11474
4469,2012,3,27,2,12245
4470,2012,3,28,3,12035
4471,2012,3,29,4,11864
4472,2012,3,30,5,11834
4473,2012,3,31,6,7860
4474,2012,4,1,7,6909
4475,2012,4,2,1,11647
4476,2012,4,3,2,12273
4477,2012,4,4,3,12307
4478,2012,4,5,4,11986
4479,2012,4,6,5,10955
4480,2012,4,7,6,7384
4481,2012,4,8,7,6545
4482,2012,4,9,1,11237
4483,2012,4,10,2,12179
4484,2012,4,11,3,11635
4485,2012,4,12,4,12050
4486,2012,4,13,5,10910
4487,2012,4,14,6,7699
4488,2012,4,15,7,6951
4489,2012,4,16,1,11536
4490,2012,4,17,2,12240
4491,2012,4,18,3,11850
4492,2012,4,19,4,11583
4493,2012,4,20,5,11608
4494,2012,4,21,6,7757
4495,2012,4,22,7,6843
4496,2012,4,23,1,11297
4497,2012,4,24,2,12191
4498,2012,4,25,3,11765
4499,2012,4,26,4,11871
4500,2012,4,27,5,11226
4501,2012,4,28,6,7590
4502,2012,4,29,7,6713
4503,2012,4,30,1,11381
4504,2012,5,1,2,12470
4505,2012,5,2,3,12095
4506,2012,5,3,4,11804
4507,2012,5,4,5,11488
4508,2012,5,5,6,7634
4509,2012,5,6,7,6868
4510,2012,5,7,1,11424
4511,2012,5,8,2,12158
4512,2012,5,9,3,11749
4513,2012,5,10,4,11825
4514,2012,5,11,5,11683
4515,2012,5,12,6,7751
4516,2012,5,13,7,6909
4517,2012,5,14,1,11763
4518,2012,5,15,2,12565
4519,2012,5,16,3,12199
4520,2012,5,17,4,12048
4521,2012,5,18,5,11771
4522,2012,5,19,6,7914
4523,2012,5,20,7,7202
4524,2012,5,21,1,11919
4525,2012,5,22,2,12601
4526,2012,5,23,3,12649
4527,2012,5,24,4,12414
4528,2012,5,25,5,12350
4529,2012,5,26,6,7921
4530,2012,5,27,7,7015
4531,2012,5,28,1,7532
4532,2012,5,29,2,12307
4533,2012,5,30,3,13194
4534,2012,5,31,4,12686
4535,2012,6,1,5,12623
4536,2012,6,2,6,8040
4537,2012,6,3,7,7075
4538,2012,6,4,1,12011
4539,2012,6,5,2,12424
4540,2012,6,6,3,12410
4541,2012,6,7,4,12305
4542,2012,6,8,5,12145
4543,2012,6,9,6,8293
4544,2012,6,10,7,7131
4545,2012,6,11,1,11700
4546,2012,6,12,2,12892
4547,2012,6,13,3,11999
4548,2012,6,14,4,12626
4549,2012,6,15,5,12278
4550,2012,6,16,6,8213
4551,2012,6,17,7,7316
4552,2012,6,18,1,12028
4553,2012,6,19,2,12767
4554,2012,6,20,3,12674
4555,2012,6,21,4,12713
4556,2012,6,22,5,12370
4557,2012,6,23,6,8141
4558,2012,6,24,7,7246
4559,2012,6,25,1,12091
4560,2012,6,26,2,12950
4561,2012,6,27,3,12545
4562,2012,6,28,4,12994
4563,2012,6,29,5,12462
4564,2012,6,30,6,8323
4565,2012,7,1,7,7550
4566,2012,7,2,1,12837
4567,2012,7,3,2,13752
4568,2012,7,4,3,9296
4569,2012,7,5,4,12618
4570,2012,7,6,5,12804
4571,2012,7,7,6,8952
4572,2012,7,8,7,7541
4573,2012,7,9,1,12333
4574,2012,7,10,2,13527
4575,2012,7,11,3,13024
4576,2012,7,12,4,12787
4577,2012,7,13,5,12109
4578,2012,7,14,6,8657
4579,2012,7,15,7,7559
4580,2012,7,16,1,12380
4581,2012,7,17,2,13318
4582,2012,7,18,3,12865
4583,2012,7,19,4,12798
4584,2012,7,20,5,12503
4585,2012,7,21,6,8611
4586,2012,7,22,7,7531
4587,2012,7,23,1,12553
4588,2012,7,24,2,13390
4589,2012,7,25,3,13045
4590,2012,7,26,4,13056
4591,2012,7,27,5,12785
4592,2012,7,28,6,8493
4593,2012,7,29,7,7550
4594,2012,7,30,1,12061
4595,2012,7,31,2,13187
4596,2012,8,1,3,12976
4597,2012,8,2,4,13006
4598,2012,8,3,5,12743
4599,2012,8,4,6,8786
4600,2012,8,5,7,7693
4601,2012,8,6,1,12671
4602,2012,8,7,2,13316
4603,2012,8,8,3,13204
4604,2012,8,9,4,13179
4605,2012,8,10,5,12898
4606,2012,8,11,6,8602
4607,2012,8,12,7,7630
4608,2012,8,13,1,12126
4609,2012,8,14,2,13788
4610,2012,8,15,3,13391
4611,2012,8,16,4,13361
4612,2012,8,17,5,12913
4613,2012,8,18,6,8678
4614,2012,8,19,7,7678
4615,2012,8,20,1,12580
4616,2012,8,21,2,13239
4617,2012,8,22,3,12973
4618,2012,8,23,4,12889
4619,2012,8,24,5,13114
4620,2012,8,25,6,8653
4621,2012,8,26,7,7629
4622,2012,8,27,1,12533
4623,2012,8,28,2,13674
4624,2012,8,29,3,12968
4625,2012,8,30,4,13323
4626,2012,8,31,5,13287
4627,2012,9,1,6,8967
4628,2012,9,2,7,7817
4629,2012,9,3,1,8030
4630,2012,9,4,2,12941
4631,2012,9,5,3,13991
4632,2012,9,6,4,13709
4633,2012,9,7,5,13841
4634,2012,9,8,6,8987
4635,2012,9,9,7,7930
4636,2012,9,10,1,12853
4637,2012,9,11,2,12543
4638,2012,9,12,3,13653
4639,2012,9,13,4,13396
4640,2012,9,14,5,13529
4641,2012,9,15,6,9094
4642,2012,9,16,7,7867
4643,2012,9,17,1,12960
4644,2012,9,18,2,13628
4645,2012,9,19,3,13490
4646,2012,9,20,4,13524
4647,2012,9,21,5,13174
4648,2012,9,22,6,8899
4649,2012,9,23,7,8007
4650,2012,9,24,1,12748
4651,2012,9,25,2,13533
4652,2012,9,26,3,13100
4653,2012,9,27,4,13159
4654,2012,9,28,5,12661
4655,2012,9,29,6,8695
4656,2012,9,30,7,7607
4657,2012,10,1,1,12537
4658,2012,10,2,2,13293
4659,2012,10,3,3,12900
4660,2012,10,4,4,12785
4661,2012,10,5,5,12521
4662,2012,10,6,6,8333
4663,2012,10,7,7,7367
4664,2012,10,8,1,11711
4665,2012,10,9,2,12692
4666,2012,10,10,3,12597
4667,2012,10,11,4,13705
4668,2012,10,12,5,12349
4669,2012,10,13,6,8153
4670,2012,10,14,7,7408
4671,2012,10,15,1,12347
4672,2012,10,16,2,12888
4673,2012,10,17,3,12752
4674,2012,10,18,4,12604
4675,2012,10,19,5,12367
4676,2012,10,20,6,8365
4677,2012,10,21,7,7279
4678,2012,10,22,1,12260
4679,2012,10,23,2,12923
4680,2012,10,24,3,12610
4681,2012,10,25,4,12769
4682,2012,10,26,5,11989
4683,2012,10,27,6,8127
4684,2012,10,28,7,7362
4685,2012,10,29,1,11957
4686,2012,10,30,2,12011
4687,2012,10,31,3,11012
4688,2012,11,1,4,13042
4689,2012,11,2,5,12692
4690,2012,11,3,6,8224
4691,2012,11,4,7,7436
4692,2012,11,5,1,11885
4693,2012,11,6,2,12690
4694,2012,11,7,3,12536
4695,2012,11,8,4,12386
4696,2012,11,9,5,12374
4697,2012,11,10,6,8172
4698,2012,11,11,7,7219
4699,2012,11,12,1,12036
4700,2012,11,13,2,12364
4701,2012,11,14,3,12728
4702,2012,11,15,4,12812
4703,2012,11,16,5,12555
4704,2012,11,17,6,8503
4705,2012,11,18,7,7390
4706,2012,11,19,1,12916
4707,2012,11,20,2,13427
4708,2012,11,21,3,12083
4709,2012,11,22,4,7267
4710,2012,11,23,5,9171
4711,2012,11,24,6,7651
4712,2012,11,25,7,7191
4713,2012,11,26,1,12403
4714,2012,11,27,2,13296
4715,2012,11,28,3,12614
4716,2012,11,29,4,12503
4717,2012,11,30,5,11740
4718,2012,12,1,6,8248
4719,2012,12,2,7,7204
4720,2012,12,3,1,11833
4721,2012,12,4,2,12566
4722,2012,12,5,3,12313
4723,2012,12,6,4,12084
4724,2012,12,7,5,11733
